,0
2018-04-30,79.93217086834727
2018-05-31,80.3931942777575
2018-06-30,103.34468971893912
2018-07-31,112.9116351654421
2018-08-31,120.83020108452408
2018-09-30,110.34290476190476
2018-10-31,146.5262718519406
2018-11-30,252.78516587290292
2018-12-31,735.1765401600283
2019-01-31,883.71175686669
2019-02-28,433.70938884699996
2019-03-31,197.2725266413937
2019-04-30,92.12656159629839
