,0
2019-03-04,-395535.16954713134
2019-03-05,-447484.33462601254
2019-03-06,-484702.6705203464
2019-03-07,-447112.5177777204
2019-03-08,-412540.9444084714
2019-03-09,-461106.38766857353
2019-03-10,-421291.21015542926
2019-03-11,-516890.35954717064
2019-03-12,-531663.4154187177
2019-03-13,-529483.0591469171
2019-03-14,-452357.429868209
2019-03-15,-467166.8933484593
2019-03-16,-480500.81488604815
2019-03-17,-414388.1119228863
2019-03-18,-456245.4418872365
2019-03-19,-466918.35348782473
2019-03-20,-451038.3325111168
2019-03-21,-326705.11797611933
2019-03-22,-340165.13195367384
2019-03-23,-300772.5129059222
2019-03-24,-334886.6358693925
2019-03-25,-440052.09738648357
2019-03-26,-434838.6721189155
2019-03-27,-382305.6999117663
2019-03-28,-288297.43850414426
2019-03-29,-194515.49129353568
2019-03-30,-244218.75981798986
2019-03-31,-296790.9396003745
2019-04-01,-268753.08545051166
2019-04-02,-255103.9036822186
2019-04-03,-232586.59069984453
2019-04-04,-212427.7273628319
2019-04-05,-229252.8288833733
2019-04-06,-238947.80083395494
2019-04-07,-215193.12380033673
2019-04-08,-235325.27544290698
2019-04-09,-237243.86409171857
2019-04-10,-305917.5350597286
2019-04-11,-296155.9906614944
2019-04-12,-312174.0192508527
2019-04-13,-302410.9269061181
