,grid_1,sm_1,consumer_1,consumer_2,consumer_3,consumer_4,consumer_5,consumer_6,consumer_7,consumer_8,consumer_9,consumer_10,consumer_11,consumer_12,consumer_13,consumer_14,consumer_15,consumer_16,consumer_17,consumer_18,consumer_19,consumer_20,consumer_21,consumer_22,consumer_23,consumer_24,consumer_25,consumer_26,consumer_27,consumer_28,consumer_29,consumer_30
2018-06-12 05:00:00,5.791007746,48.251048856,-1.002448536,-3.10828969,-0.90033444,-0.757259432,-0.948653352,-0.098511216,-2.480139212,-1.571534752,-1.524488052,-1.285323638,-5.48664929,-2.211992978,-2.131660544,-1.609742594,-1.304149634,-3.326123312,-0.15490849,-3.28390697,-2.578014874,-2.646961008,-0.343800588,-1.613239014,-0.067030506,-2.562352614,-4.733302624,-0.3749814,-0.399493974,-0.901124162,-2.399306898,-2.236332808
2018-06-12 06:00:00,9.236116522000001,54.99897259400001,-2.745612496,-2.73910358,-0.680578576,-0.228241288,-1.80899369,-5.55743845,-1.480779858,-2.509624136,-1.73786495,-4.092061818,-0.473112642,-3.402343396,-4.590435382,-0.97240843,-0.958465956,-1.44120531,-3.887039724,-1.51037842,-2.657373752,-0.186127896,-3.035921538,-0.369585758,-3.381814688,-3.851829038,-1.241652414,-2.13374841,-1.045079734,-0.758658766,-0.80658533,-3.95102369
2018-06-12 07:00:00,10.211330740000001,60.249239752,-1.764962418,-2.42733136,-2.770588356,-2.64373684,-1.140660466,-2.759174188,-2.590953602,-0.53840016,-4.670524928,-0.871027698,-2.25030341,-1.477013668,-5.346545874,-4.313298006,-5.41010173,-0.167451486,-2.848513028,-1.726484582,-4.332427912,-0.749207478,-0.58717839,-4.328862988,-1.690173974,-2.294711838,-0.244604474,-0.197505052,-1.493874484,-2.230547148,-3.714064352,-2.880340602
2018-06-12 08:00:00,7.54697674,54.917067448,-0.09298425,-3.703355238,-1.648135004,-2.393129008,-2.06878885,-0.279625206,-0.35173674,-2.259990676,-0.72657664,-5.61055921,-1.060379392,-3.374963352,-4.116406614,-0.745736786,-2.704507936,-2.986638114,-0.403285742,-5.330428504,-2.053597746,-2.04115843,-4.540195062,-1.322550658,-2.428086594,-4.715366026,-0.371255372,-2.072487348,-0.235752908,-1.984514248,-0.323275116,-0.518577418
2018-06-12 09:00:00,26.310005439999998,215.088834746,-6.685030362,-3.437460188,-8.73282574,-8.055025948,-6.229355804,-9.08910032,-11.844742822,-8.880170986,-7.845424522,-8.583736262,-9.815383536,-6.393470618,-6.151296734,-6.620505102,-6.35544166,-9.553064216,-7.868525938,-9.381691582,-8.771633832,-5.240535698,-8.677158168,-6.119747614,-10.067767276,-10.512482986,-8.906996704,-9.488062758,-9.584122562,-6.601662082,-10.59531526,-5.311102906
2018-06-12 10:00:00,5.865463082,70.14173264799999,-2.97268339,-0.232813904,-1.782199592,-0.413480708,-2.756952096,-4.688939528,-3.138137308,-1.910842962,-5.400879076,-2.467154514,-4.706720534,-3.252140982,-4.125184064,-3.486587782,-1.48227962,-0.030433694,-0.461623084,-2.05659169,-2.939410636,-2.477754632,-4.00567612,-1.667676104,-0.992289684,-3.128280926,-2.654527548,-3.529078366,-1.273095182,-3.319794754,-2.030259372,-2.623707878
2018-06-12 11:00:00,14.709717306,103.237191594,-4.136501916,-4.754491474,-3.934358894,-3.682004008,-2.191504886,-4.54340786,-3.861242576,-3.767379354,-0.639975448,-6.649362356,-8.460801234,-1.867046568,-6.597716652,-6.3658984,-3.59978369,-1.013576654,-1.859186618,-2.967961948,-5.123104846,-3.663469828,-5.279342862,-4.769565568,-1.049158348,-3.19805808,-4.46872986,-4.24201592,-0.45191431,-4.89795637,-7.738232872,-2.1731595
2018-06-12 12:00:00,2.716994334,63.01887976,-2.048303182,-0.273457264,-0.697357184,-2.56807232,-1.109760542,-6.710999666,-2.86699582,-0.833262012,-0.74245911,-3.818479448,-0.369854122,-2.482485616,-2.125410392,-4.223874556,-1.906183348,-2.254510024,-2.617928076,-5.89695485,-1.875161812,-0.228598962,-3.273136002,-0.143460368,-0.25177352,-1.325864306,-5.673402238,-0.689424102,-4.053558922,-0.240936304,-2.697129616,-1.73708041
2018-06-12 13:00:00,8.803361616,51.864666984,-1.547299276,-2.307487756,-1.761382446,-1.886446922,-0.200729796,-1.352249522,-1.594746004,-3.333029702,-2.73029086,-2.782248002,-1.79243232,-3.105447168,-3.250710852,-0.990436602,-0.321524614,-2.892543666,-0.524757572,-1.087589224,-2.104922744,-0.71001639,-3.378928984,-2.298192582,-2.650382002,-3.002871094,-2.258956114,-1.354359908,-3.812641446,-0.848092066,-1.516542948,-3.270770018
2018-06-12 14:00:00,7.629909166000001,56.252825152,-0.150676548,-2.874884692,-2.226490402,-3.972436706,-0.430121144,-0.33778216,-0.766729278,-1.745640556,-1.742953614,-1.508113184,-4.49202897,-5.07618539,-3.36852182,-1.562058512,-0.647764534,-2.515203782,-1.094208574,-2.76807526,-2.943140752,-3.995179282,-4.503320678,-2.273175412,-2.331172514,-0.051190576,-1.95207252,-4.124349254,-2.708424266,-0.61306465,-0.813090986,-0.294678302
