,0
2018-10-18,133.12678571428572
2018-10-19,144.085
2018-10-20,114.82880952380953
2018-10-21,118.54609496124031
2018-10-22,89.42904761904761
2018-10-23,69.06190476190476
2018-10-24,85.96392857142858
2018-10-25,93.26559523809523
2018-10-26,139.38791943521593
2018-10-27,356.69487418481316
2018-10-28,536.8970286929291
2018-10-29,447.26938776608245
2018-10-30,97.02662375415245
2018-10-31,103.28785714285715
2018-11-01,100.68916666666667
2018-11-02,95.14193289653984
2018-11-03,108.09583333333335
2018-11-04,99.4342857142857
2018-11-05,120.68285714285715
2018-11-06,123.37559523809523
2018-11-07,117.88833333333334
2018-11-08,131.30952380952382
2018-11-09,120.9747619047619
2018-11-10,89.90285714285714
2018-11-11,84.73452380952381
2018-11-12,110.05428571428571
2018-11-13,106.87833333333333
